ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
85,0.404911145462,0.0001,0.0001,0.385428092933,0.209960761606
86,1.0001,0.0001,0.0001,0.0001,0.0001
87,0.499728400621,0.0001,0.0522670760374,0.287740002037,0.160664521304
88,0.0176203340595,0.000223456790123,0.0121243282498,0.686477995643,0.284053885258
89,0.0001,0.0001,0.0001,0.0001,1.0001
90,0.566384992785,0.0001,0.0001,0.0001,0.433815007215
91,0.448895996058,0.0001,0.169251865936,0.147298607077,0.234953530929
92,0.378863488959,0.0294499164011,0.0001,0.227991199794,0.364095394846
93,0.908237029646,0.0001,0.0001,0.0001,0.0919629703541
94,0.452787510504,0.0001,0.0176563508385,0.348713403796,0.181242734862
95,0.256649715137,0.0001,0.0263664887429,0.205162610605,0.512221185515
96,0.554052438019,0.0001,0.0105654965261,0.270695018495,0.16508704696
97,0.428240782597,0.0001,0.0226464257742,0.286401920856,0.263110870773
98,0.540327812375,0.0001,0.0095138476087,0.0660420724018,0.384516267614
99,0.460649496556,0.0001,0.0988372875662,0.0001,0.440813215878
100,0.446768116888,0.0001,0.0001,0.454874823975,0.098657059137
101,0.894395982919,0.0001,0.00373768184216,0.00855383342508,0.0937125018135
102,0.538034686382,0.0001,0.0001,0.0850786480468,0.377186665571
103,0.0485683587165,0.0001,0.183023466206,0.390277422977,0.378530752101
104,0.0001,0.0101,0.0186833333333,0.0542666666667,0.91735
105,0.493158902956,0.0001,0.0001,0.0891669730781,0.417974123966
106,0.559770109734,0.0001,0.015315225029,0.246510194294,0.178804470943
107,0.428240782597,0.0001,0.0226464257742,0.286401920856,0.263110870773
108,0.459223462394,0.0001,0.104970238619,0.384913137181,0.0512931618058
109,0.273906581038,0.0001,0.000216279069767,0.00333708664989,0.722940053242
110,0.473313207544,0.0001,0.081257313275,0.174577245793,0.271252233388
111,0.399961075016,0.0001,0.0553011100273,0.304856040089,0.240281774868
112,0.576263153643,0.0146596158389,0.0244767749516,0.214084441102,0.171016014465
113,0.293413099294,0.0001,0.0001,0.425595532027,0.281291368679
114,0.0001,0.0001,0.197394928406,0.338620430966,0.464284640628
115,0.0001,0.00152857142857,0.0215285714286,0.0026,0.974742857143
116,0.0001,0.0001,0.0146238095238,0.0746,0.911076190476
117,0.70918689483,0.0001,0.0001,0.083138357841,0.207974747329
118,0.0001,0.0001,0.592663325563,0.407536674437,0.0001
119,0.0001,0.0001,0.0076,0.969933333333,0.0227666666667
120,0.227462140826,0.0001,0.0001,0.135674634688,0.637163224486
121,0.898364173705,0.0001,0.0001,0.0001,0.101835826295
122,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
123,0.908237029646,0.0001,0.0001,0.0001,0.0919629703541
124,0.0880352428791,0.0122340922002,0.143091792067,0.0233638484831,0.73377502437
125,0.0001,0.0011,0.0001,0.0001,0.9991
126,0.794056405492,0.0001,0.0001,0.0769243661507,0.129319228358
127,0.0988742951493,0.0001,0.122555919081,0.445203271728,0.333766514042
128,0.179400411278,0.0001,0.245993147282,0.0001,0.57490644144
129,0.889093854859,0.0001,0.0001,0.0001,0.111106145141
130,0.908237029646,0.0001,0.0001,0.0001,0.0919629703541
131,0.554052438019,0.0001,0.0105654965261,0.270695018495,0.16508704696
132,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
133,1.0001,0.0001,0.0001,0.0001,0.0001
134,0.554052438019,0.0001,0.0105654965261,0.270695018495,0.16508704696
135,0.52090952381,0.0001,0.0001,0.00343333333333,0.475957142857
136,0.376468511379,0.0167787304032,0.0352075319535,0.325799689961,0.246245536303
137,0.548171428571,0.0001,0.4046,0.0101,0.0375285714286
138,0.0244502819682,0.0361967427201,0.124051752436,0.0105054819966,0.805295740879
139,0.0001,0.0101,0.468433333333,0.178433333333,0.343433333333
140,0.499728400621,0.0001,0.0522670760374,0.287740002037,0.160664521304
141,0.45044040959,0.0001,0.0001,0.227641070041,0.322218520369
142,0.487013602991,0.0001,0.0001,0.0651206329898,0.448165764019
143,0.410457142857,0.0001,0.195183333333,0.374064285714,0.0206952380952
144,0.29473444228,0.0001,0.0517514528347,0.598055078128,0.0558590267566
145,0.576263153643,0.0146596158389,0.0244767749516,0.214084441102,0.171016014465
146,0.831123809524,0.0001,0.0001,0.0531,0.116076190476
147,0.25561984127,0.0001,0.205258730159,0.0693222222222,0.470199206349
148,0.0001,0.0001,0.363373809524,0.332980952381,0.303945238095
149,0.546054612508,0.0001,0.033797448395,0.0939891629498,0.326558776147
150,0.0244502819682,0.0361967427201,0.124051752436,0.0105054819966,0.805295740879
151,0.718219047619,0.0001,0.0001,0.0001,0.281980952381
152,0.21059066508,0.0001,0.0001,0.189631273053,0.600078061868
153,0.714101291669,0.0001,0.0001,0.0677151340193,0.218483574311
154,0.4568044078,0.00823705224994,0.0491783707913,0.258327228579,0.227952940579
155,0.564373809524,0.0001,0.0001,0.0001,0.435826190476
156,0.850905444555,0.0001,0.0001,0.0031,0.146294555445
157,0.19838279355,0.0001,0.0593230520677,0.458448382273,0.284245772109
158,0.0001,0.0001,0.0001,0.0001,1.0001
159,0.0001,0.000814285714286,0.717901587302,0.0001,0.281584126984
160,0.420129829953,0.0001,0.0001,0.467377908239,0.112792261808
161,0.749367343767,0.0001,0.0001,0.0076,0.243332656233
162,0.523016666667,0.0001,0.0001,0.0301,0.447183333333
163,0.0001,0.0601,0.0001,0.00100909090909,0.939190909091
164,1.0001,0.0001,0.0001,0.0001,0.0001
165,0.0001,0.0001,0.212715079365,0.787484920635,0.0001
166,0.893490801895,0.0001,0.0001,0.0120759189586,0.0947332791467
167,0.576263153643,0.0146596158389,0.0244767749516,0.214084441102,0.171016014465
168,0.499728400621,0.0001,0.0522670760374,0.287740002037,0.160664521304
169,0.155921428571,0.0001,0.0001,0.516432611833,0.327945959596
170,0.0001,0.0001,0.0001,0.0977175752352,0.902482424765
171,0.0001,0.0001,0.250266666667,0.0001,0.749933333333
172,0.4568044078,0.00823705224994,0.0491783707913,0.258327228579,0.227952940579
173,0.257817809968,0.12808024198,0.151814479964,0.462687468087,0.0001
174,0.384877394174,0.0001,0.115159032471,0.365916329096,0.134447244259
175,0.5414527852,0.0001,0.0106546980403,0.263701988113,0.184590528646
176,0.882310447542,0.0001,0.0001,0.0001,0.117889552458
177,0.0001,0.0001,0.349028571429,0.323647619048,0.327623809524
178,0.411819599845,0.0001,0.0001,0.0001,0.588380400155
179,0.262062159938,0.0001,0.000789655172414,0.643729285972,0.0938188989172
180,0.0251,0.0001,0.7126,0.0376,0.2251
181,0.612449784504,0.0001,0.0107730164798,0.0754669090304,0.301710289985
182,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
183,0.517980998228,0.0001,0.0212835354524,0.238814430042,0.222321036278
184,0.492277531595,0.0001,0.0001,0.262285725761,0.245736742644
185,0.0001,0.0001,0.390353807284,0.133465318344,0.476480874372
186,0.0001,0.0001,0.0109888888889,0.268147619048,0.721163492063
187,0.416617754875,0.0001,0.0251572403945,0.0942175526241,0.464407452106
188,0.0485683587165,0.0001,0.183023466206,0.390277422977,0.378530752101
189,0.816752236652,0.0001,0.0001,0.0001,0.183447763348
190,0.917288690492,0.0001,0.0001,0.0001,0.0829113095076
191,0.277536323383,0.0001,0.10425196341,0.321989977646,0.296621735561
192,0.386143715985,0.0001,0.156872222252,0.315067190139,0.142316871623
193,0.956462470862,0.0001,0.0001,0.0201,0.0237375291375
194,0.559770109734,0.0001,0.015315225029,0.246510194294,0.178804470943
195,0.935492720111,0.0001,0.0001,0.0158073124424,0.0489999674469
196,0.84418106028,0.0001,0.0001,0.0001,0.15601893972
197,0.627525447242,0.0001,0.0001,0.200810992472,0.171963560286
198,0.553536507671,0.0001,0.0246816827946,0.229795115329,0.192386694205
199,0.453247922556,0.0001,0.063200165968,0.36268113488,0.121270776596
200,0.0001,0.0001,0.0001,0.168782156681,0.831417843319
201,0.0001,0.0117886446886,0.00986923076923,0.0001,0.978642124542
202,0.415412576313,0.0001,0.0001,0.429385076035,0.155502347652
203,0.515134002323,0.0001,0.0001,0.213140753288,0.272025244389
204,0.554052438019,0.0001,0.0105654965261,0.270695018495,0.16508704696
205,0.5414527852,0.0001,0.0106546980403,0.263701988113,0.184590528646
206,0.256649715137,0.0001,0.0263664887429,0.205162610605,0.512221185515
207,0.585047720634,0.0001,0.00750057767447,0.175979995025,0.231871706667
208,0.436760819543,0.0001,0.0795939812698,0.310011730315,0.174033468872
209,0.417849139749,0.0001,0.0001,0.37780043845,0.2046504218
210,0.1301,0.00152857142857,0.00295714285714,0.0104571428571,0.855457142857
211,0.0119333333333,0.00152857142857,0.7001,0.0001,0.286838095238
212,0.436760819543,0.0001,0.0795939812698,0.310011730315,0.174033468872
213,0.365010730865,0.0069473133357,0.0583576852953,0.398057692273,0.172126578231
214,0.508015223665,0.0001,0.0001,0.329992496392,0.162292279942
215,0.0001,0.0486627086755,0.0001,0.0001,0.951537291324
216,0.378535210173,0.0001,0.0605640398891,0.358923815873,0.202376934065
217,0.108172075691,0.0497229679209,0.0464641782131,0.0001,0.796040778174
218,0.426922036251,0.0001,0.0612906432491,0.0679833217716,0.444203998728
219,0.0001,0.0001,0.129273611559,0.239550304256,0.631476084185
220,0.0101,0.0001,0.199933333333,0.244933333333,0.545433333333
221,0.48637879876,0.0001,0.0163991721424,0.359912591131,0.137709437967
222,0.243040807852,0.0236046588831,0.0853467891196,0.0001,0.648407744145
223,0.167892157882,0.0549015666631,0.0592459100742,0.0001,0.71836036538
224,0.619771047154,0.0001,0.0141471995813,0.182243537179,0.184238216085
225,0.00343333333333,0.0001,0.0201,0.966766666667,0.0101
226,0.499728400621,0.0001,0.0522670760374,0.287740002037,0.160664521304
227,0.766043791113,0.0001,0.0630780302484,0.0609751415617,0.110303037077
228,0.779354965234,0.0001,0.00159722332774,0.0260253137401,0.193422497698
229,0.118667057942,0.0001,0.0001,0.523324456099,0.358308485958
230,0.788124746157,0.0193116266812,0.0001,0.0181066885334,0.174856938628
231,0.505817614171,0.067171841729,0.0001,0.0001,0.4273105441
232,0.569570601965,0.0001,0.0270716323257,0.214920207052,0.188837558657
233,0.612449784504,0.0001,0.0107730164798,0.0754669090304,0.301710289985
234,0.0001,0.0001,0.166373809524,0.473608241758,0.360317948718
235,0.308942776787,0.0700758785508,0.0698553920538,0.334512765821,0.217113186788
236,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
237,0.466020647472,0.0001,0.0258190617954,0.367449161867,0.141111128866
238,0.935492720111,0.0001,0.0001,0.0158073124424,0.0489999674469
239,0.70289498039,0.0001,0.0113265738903,0.156756373243,0.129422072476
240,0.0051,0.213096031746,0.0001,0.0001,0.782103968254
241,0.810106222536,0.0001,0.0001,0.0001,0.190093777464
242,0.383367677025,0.0001,0.071606843217,0.292945485655,0.252479994103
243,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
244,0.159815007215,0.0001,0.16518982684,0.0001,0.675295165945
245,0.0001,0.0597317780741,0.220298359803,0.184134595874,0.536235266249
246,0.275339695649,0.0001,0.0422335678401,0.434043751964,0.248782984547
247,0.018366747197,0.0291238496525,0.0732593768393,0.0262146965825,0.853535329729
248,0.546054612508,0.0001,0.033797448395,0.0939891629498,0.326558776147
249,0.0001,0.0001,0.683528571429,0.0860841269841,0.230687301587
250,0.538034686382,0.0001,0.0001,0.0850786480468,0.377186665571
251,0.66989106917,0.00308149974006,0.0259953990779,0.166188769048,0.135343262964
252,0.437900957134,0.0001,0.130262249839,0.301037430709,0.131199362319
253,0.39094221237,0.00121708090898,0.0013295817723,0.0525500262802,0.554461098669
254,0.430531017688,0.0001,0.0296415523488,0.380932622977,0.159294806986
255,0.420449660844,0.0001,0.00409975619618,0.0675833136107,0.508267269349
256,0.548134022668,0.0001,0.0001,0.199992444273,0.252173533058
257,0.00343333333333,0.00676666666667,0.895516666667,0.0505166666667,0.0442666666667
258,0.612449784504,0.0001,0.0107730164798,0.0754669090304,0.301710289985
259,0.0925698208139,0.0001,0.0001,0.725602248225,0.182127930961
260,0.635948984759,0.0001,0.0362192606152,0.165098635782,0.163133118843
261,0.843935202859,0.0001,0.0001,0.0506582208989,0.105706576242
262,0.697447556019,0.00331446409067,0.0271926796264,0.168287230242,0.104258070021
263,0.657171428571,0.0001,0.0001,0.0171,0.326028571429
264,0.780011474229,0.000142194092827,0.000983593943907,0.216090925679,0.00327181205491
265,0.331069198951,0.0001,0.0001,0.525386743499,0.14384405755
266,0.181188261082,0.0001,0.120810564221,0.185374949458,0.513026225239
267,0.72721185818,0.0001,0.0001,0.0001,0.27298814182
268,0.487013602991,0.0001,0.0001,0.0651206329898,0.448165764019
269,0.0001,0.0001,0.0001,0.0001,1.0001
270,1.0001,0.0001,0.0001,0.0001,0.0001
271,0.788375306879,0.0165040116358,0.0211775398843,0.0001,0.174343141601
272,0.493843244608,0.0001,0.0001,0.181489551641,0.324967203751
273,0.0001,0.0001,0.044296962042,0.215809006101,0.740194031857
274,0.0001,0.0001,0.33029047619,0.344611904762,0.325397619048
275,0.154989261759,0.0001,0.159022329643,0.326527767976,0.359860640622
276,0.303793780751,0.0146088203039,0.0717545887906,0.201697978107,0.408644832048
277,0.511490051307,0.0001,0.0001,0.0948937091291,0.393916239564
278,0.0001,0.189782761683,0.127899062049,0.0001,0.682618176268
279,0.207657924268,0.0001,0.0001,0.187309944274,0.605332131458
280,0.0244502819682,0.0361967427201,0.124051752436,0.0105054819966,0.805295740879
281,0.0001,0.0001,0.394793750694,0.191114541015,0.414391708292
282,0.447757445496,0.0001,0.105493260334,0.342008854218,0.105140439952
283,0.815069148499,0.0001,0.0001,0.0924419048272,0.0927889466742
284,0.179840080396,0.0001,0.0001,0.0001,0.820359919604
285,0.281951274475,0.0001,0.0607297710956,0.532541554873,0.125177399557
286,0.499728400621,0.0001,0.0522670760374,0.287740002037,0.160664521304
287,0.229525117742,0.0227144716591,0.0574060447729,0.0001,0.690754365826
288,0.506780387517,0.0001,0.0520046222304,0.160259139392,0.281355850861
289,0.630094169466,0.0001,0.0189231203695,0.199535156583,0.151847553581
290,0.365010730865,0.0069473133357,0.0583576852953,0.398057692273,0.172126578231
291,0.914812104889,0.0001,0.0001,0.0001,0.0853878951114
292,0.820746903873,0.0001,0.0001,0.0251924982005,0.154360597927
293,0.220104106819,0.0001,0.0001,0.0001,0.780095893181
294,0.318936183294,0.0001,0.209467935535,0.131012094408,0.340983786763
295,0.0001,0.0001,0.245069336219,0.511443795094,0.243786868687
296,0.683318696493,0.0001,0.0001,0.108794801849,0.208186501658
297,0.481305332651,0.0001,0.0261192087952,0.308083162025,0.184892296529
298,0.667995637221,0.0001,0.0157911394817,0.126845805781,0.189767417516
299,0.4568044078,0.00823705224994,0.0491783707913,0.258327228579,0.227952940579
300,0.303793780751,0.0146088203039,0.0717545887906,0.201697978107,0.408644832048
301,0.0353146649176,0.0001,0.222852313299,0.28348804954,0.458744972244
302,0.882310447542,0.0001,0.0001,0.0001,0.117889552458
303,0.955232343847,0.0001,0.0001,0.0051,0.0399676561534
304,0.485104014498,0.00420353054053,0.0382585104268,0.282339236364,0.190594708171
305,0.5414527852,0.0001,0.0106546980403,0.263701988113,0.184590528646
306,0.0001,0.0001,0.881766666667,0.118433333333,0.0001
307,0.841749384502,0.0001,0.0001,0.0001,0.158450615498
308,0.140741663259,0.0213655457758,0.0001,0.182323764324,0.655969026641
309,0.690840598913,0.0001,0.0001,0.0594877375634,0.249971663523
310,0.39094221237,0.00121708090898,0.0013295817723,0.0525500262802,0.554461098669
311,0.181188261082,0.0001,0.120810564221,0.185374949458,0.513026225239
312,0.898364173705,0.0001,0.0001,0.0001,0.101835826295
313,0.179400411278,0.0001,0.245993147282,0.0001,0.57490644144
314,0.0001,0.0001,0.0197862745098,0.964825490196,0.0156882352941
315,0.255704268968,0.0001,0.0001,0.136025872073,0.608569858959
316,0.598475,0.00343333333333,0.00543333333333,0.290141666667,0.103016666667
317,0.446482352589,0.0001,0.0001,0.455863788654,0.0979538587572
318,0.713790117061,0.0001,0.0001,0.0936966312389,0.1928132517
319,0.0001,0.0001,0.0001,0.0001,1.0001
320,0.4568044078,0.00823705224994,0.0491783707913,0.258327228579,0.227952940579
321,0.227742857143,0.0001,0.0001,0.0051,0.767457142857
322,0.0001,0.0001,0.0001,0.0001,1.0001
323,0.0001,0.0001,0.0001,0.0001,1.0001
324,0.538034686382,0.0001,0.0001,0.0850786480468,0.377186665571
325,0.862351507484,0.0001,0.0001,0.0711358518557,0.0668126406605
326,0.859490287755,0.0001,0.0001,0.00830214159028,0.132507570655
327,0.135668696167,0.0001,0.150858719948,0.0801587454472,0.633713838438
328,0.466020647472,0.0001,0.0258190617954,0.367449161867,0.141111128866
329,0.528489177294,0.0001,0.0001,0.0001,0.471710822706
330,0.468519801777,0.0001,0.0235481162383,0.315318174194,0.193013907791
331,0.0001,0.0001,0.5701,0.0867666666667,0.343433333333
332,0.780891012095,0.0001,0.0001,0.0001,0.219308987905
333,0.882310447542,0.0001,0.0001,0.0001,0.117889552458
334,0.843935202859,0.0001,0.0001,0.0506582208989,0.105706576242
335,0.595286361768,0.0001,0.0001,0.077524372796,0.327489265436
336,0.894395982919,0.0001,0.00373768184216,0.00855383342508,0.0937125018135
337,0.0001,0.0001,0.598441269841,0.0001,0.401758730159
338,0.0107127659574,0.0001,0.00572269503546,0.623414893617,0.36054964539
339,0.657858302155,0.0001,0.0001,0.268449958048,0.0739917397962
340,0.0001,0.0597317780741,0.220298359803,0.184134595874,0.536235266249
341,0.0001,0.0001,0.0001,0.0001,1.0001
342,0.0001,0.0001,0.0494584964415,0.0001,0.950741503559
343,0.0026,0.0001,0.7851,0.0826,0.1301
344,0.0001,0.0001,0.0001,0.645814285714,0.354385714286
345,0.476597616521,0.0001,0.0001,0.0471754156502,0.476526967828
346,0.0001,0.0001,0.160687446206,0.264372561871,0.575239991924
347,0.0001,0.0001,0.0001,0.596838095238,0.403361904762
348,0.0001,0.117156617914,0.0575568622083,0.0001,0.825586519878
349,0.0001,0.0001,0.0001,0.620325080475,0.379874919525
350,0.547161236659,0.0001,0.0452509465927,0.200315349029,0.20767246772
351,0.593587970363,0.0001,0.0001,0.101012504163,0.305699525475
352,0.0001,0.0001,0.0001,0.0001,1.0001
353,0.446482352589,0.0001,0.0001,0.455863788654,0.0979538587572
354,0.951846035375,0.0001,0.0001,0.0001,0.0483539646253
355,0.517980998228,0.0001,0.0212835354524,0.238814430042,0.222321036278
356,0.487013602991,0.0001,0.0001,0.0651206329898,0.448165764019
357,0.00676666666667,0.0001,0.4801,0.0701,0.443433333333
358,0.473849321757,0.0001,0.0001,0.0855052361038,0.44094544214
359,0.8999472416,0.0001,0.0359546547721,0.0001,0.0643981036282
360,0.2391,0.0001,0.0001,0.0001,0.7611
361,0.476657732559,0.0001,0.0001,0.0451186933319,0.47852357411
362,0.585920495601,0.0001,0.0001,0.137364730666,0.277014773733
363,0.219792042435,0.0001,0.121304206741,0.204062946367,0.455240804457
364,0.043401303769,0.0455721586389,0.143084161665,0.0066151160698,0.761827259858
365,0.612449784504,0.0001,0.0107730164798,0.0754669090304,0.301710289985
366,0.449326190476,0.0001,0.19635,0.2796,0.0751238095238
367,0.0167666666667,0.0001,0.164457142857,0.0259333333333,0.793242857143
368,0.7376,0.0001,0.0176,0.214326190476,0.0308738095238
369,0.34592961743,0.0001,0.0383149835215,0.170922799011,0.445232600037
370,0.569570601965,0.0001,0.0270716323257,0.214920207052,0.188837558657
371,0.00753522028629,0.0101,0.0438771953563,0.0876428209022,0.851344763455
372,0.585047720634,0.0001,0.00750057767447,0.175979995025,0.231871706667
373,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
374,0.219792042435,0.0001,0.121304206741,0.204062946367,0.455240804457
375,0.408272237474,0.00360371850372,0.00560310800311,0.0403757852909,0.542645150728
376,0.326845698746,0.0001,0.114000002775,0.450001778777,0.109552519703
377,0.635948984759,0.0001,0.0362192606152,0.165098635782,0.163133118843
378,0.651004455065,0.0001,0.0531008739591,0.134886119055,0.161408551921
379,0.716303464202,0.0001,0.0001,0.138775382439,0.145221153359
380,0.899637957043,0.0001,0.0001,0.0151167841862,0.0855452587708
381,0.981308556867,0.0001,0.0001,0.0001,0.0188914431332
382,0.397663614203,0.00631657754011,0.0001,0.0765072179321,0.519912590325
383,0.0001,0.0427933176676,0.0425131730332,0.0001,0.914993509299
384,0.34592961743,0.0001,0.0383149835215,0.170922799011,0.445232600037
385,0.224171428571,0.0001,0.0001,0.557945238095,0.218183333333
386,0.0529571428571,0.0001,0.0880285714286,0.440814285714,0.4186
387,0.0880352428791,0.0122340922002,0.143091792067,0.0233638484831,0.73377502437
388,0.0001,0.0201,0.172322222222,0.0201,0.787877777778
389,0.0001,0.0001,0.0001,0.0001,1.0001
390,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
391,0.0001,0.0001,0.0001,1.0001,0.0001
392,0.0001,0.042554294769,0.0001,0.0001,0.957645705231
393,0.919232015734,0.0001,0.0001,0.0150684651551,0.065999519111
394,0.0772184119209,0.0237072814066,0.12304576524,0.192679284542,0.583849256891
395,0.499728400621,0.0001,0.0522670760374,0.287740002037,0.160664521304
396,0.0001,0.0001,0.175766666667,0.814433333333,0.0101
397,0.326053616514,0.0001,0.0491484801038,0.421461544684,0.203736358698
398,0.908237029646,0.0001,0.0001,0.0001,0.0919629703541
399,1.0001,0.0001,0.0001,0.0001,0.0001
400,0.0001,0.0001,0.0001,0.0001,1.0001
401,0.893490801895,0.0001,0.0001,0.0120759189586,0.0947332791467
402,0.0119181818182,0.0001,0.0001,0.159978787879,0.828403030303
403,0.559770109734,0.0001,0.015315225029,0.246510194294,0.178804470943
404,0.540327812375,0.00202156862745,0.0110726711381,0.0660420724018,0.381035875457
405,0.511142207792,0.0001,0.0001,0.326826551227,0.162331240981
406,0.459223462394,0.0001,0.104970238619,0.384913137181,0.0512931618058
